age,gender,Eastern,Japan,Samurai,Funky,Nature,Western,Space,Mystery,Puzzle,Art
25,Female,80,95,100,58,76,31,30,92,70,87
29,Male,37,90,80,78,75,50,75,27,37,29
18,Female,96,94,95,16,90,2,79,14,60,92
36,Male,34,68,100,92,64,4,87,59,52,73
29,Female,83,80,32,41,76,88,74,2,77,79
18,Female,78,91,64,64,70,89,79,89,58,98
15,Male,25,72,17,32,12,71,61,46,23,98
19,Female,87,14,45,23,96,93,53,8,76,92
27,Female,52,95,85,99,74,91,25,12,82,96
40,Male,20,69,77,26,43,83,63,79,97,47
29,Male,100,93,97,55,83,90,78,43,79,86
34,Male,55,15,77,68,100,87,79,17,47,98
22,Female,100,62,17,9,97,12,13,1,12,74
38,Female,100,2,64,65,94,11,91,98,84,79
22,Male,83,72,36,6,75,15,85,59,91,61
31,Male,8,36,86,35,72,8,70,59,32,51
28,Male,14,52,87,60,90,8,76,56,3,66
17,Female,55,94,34,40,90,98,1,5,86,74
28,Female,88,66,71,87,85,15,69,69,100,100
23,Male,29,52,29,68,96,16,93,21,25,26
35,Female,14,15,32,6,83,47,24,72,73,25
33,Male,52,47,93,80,83,71,85,100,58,86
22,Male,90,26,97,14,97,68,73,45,6,52
23,Female,72,23,55,85,95,74,65,83,34,74
29,Female,52,83,32,58,86,15,22,37,71,82
15,Male,97,31,100,35,23,40,51,88,81,59
36,Female,84,13,38,13,92,78,8,72,97,93
25,Male,14,51,88,14,85,36,98,61,76,8
37,Male,49,4,30,71,10,94,16,28,21,39
20,Female,100,32,34,88,77,8,70,30,85,96
18,Female,83,37,70,99,71,29,85,61,37,87
23,Female,84,92,48,99,71,18,75,63,55,94
40,Female,50,95,4,51,100,89,63,76,73,29
19,Male,48,74,94,21,36,28,45,68,79,60
26,Female,82,96,32,63,85,48,70,93,90,81
28,Male,95,79,90,61,100,53,71,27,84,100
16,Male,19,91,4,57,10,82,6,24,100,47
30,Female,36,96,86,38,99,6,47,82,73,84
22,Female,96,69,50,54,88,32,3,17,43,77
34,Female,54,77,67,71,78,12,1,70,90,16
27,Female,13,65,28,91,82,32,25,70,98,77
40,Male,81,99,29,74,48,78,52,17,61,73
19,Male,72,75,77,46,78,48,77,93,42,8
19,Female,78,77,79,6,92,83,24,84,87,88
40,Male,46,35,86,87,80,5,58,55,10,10
32,Male,53,94,92,83,88,64,83,78,35,59
21,Female,71,37,30,96,92,6,10,97,17,83
21,Female,70,57,91,42,88,89,52,29,3,98
38,Male,2,75,7,20,78,86,85,6,15,21
25,Female,71,88,59,13,99,80,32,79,90,95
15,Female,91,96,17,53,80,88,98,99,68,88
39,Female,63,75,73,39,79,46,2,74,100,33
33,Male,15,21,99,94,79,7,79,8,23,84
18,Male,94,79,17,97,55,44,100,71,28,59
39,Male,100,49,81,37,14,72,5,76,16,23
27,Female,63,13,37,1,90,82,83,55,87,72
30,Female,15,90,97,25,73,33,21,100,76,95
39,Female,71,59,65,54,93,16,99,99,83,58
38,Male,59,87,81,88,40,48,13,81,96,4
39,Male,64,11,24,100,66,66,16,70,33,93
33,Male,70,75,77,81,73,38,88,88,25,15
28,Female,17,3,94,99,90,54,25,90,72,76
26,Female,57,55,40,40,96,3,36,85,83,79
34,Male,95,1,99,22,82,73,96,39,63,66
33,Male,72,18,87,40,73,93,94,60,6,28
26,Male,64,44,70,69,71,64,86,70,73,78
28,Female,28,42,15,96,84,69,31,81,82,85
35,Female,27,63,17,88,95,56,76,89,78,89
40,Female,26,90,13,8,98,8,48,99,77,85
34,Female,41,80,64,69,95,11,48,75,96,69
19,Male,15,56,91,5,61,10,98,94,27,38
19,Male,1,28,37,47,41,1,52,64,19,46
24,Male,36,41,12,97,80,30,75,24,28,28
33,Female,94,40,54,80,84,9,32,98,82,24
33,Male,99,91,85,90,72,9,80,13,20,78
35,Female,67,67,47,28,90,65,61,77,87,77
23,Female,75,18,42,74,96,71,95,28,92,83
25,Female,88,4,11,46,73,99,52,49,72,92
15,Female,38,11,68,19,94,29,9,21,21,87
37,Male,73,80,43,54,92,35,38,19,32,86
29,Male,52,87,97,32,74,26,94,58,62,11
22,Male,65,87,91,2,88,15,88,82,63,97
39,Male,11,43,96,3,11,71,1,57,94,39
31,Male,32,36,97,24,71,99,72,72,79,22
24,Male,10,35,62,25,72,42,71,23,71,98
16,Male,71,41,1,99,66,49,46,5,75,94
36,Female,47,66,93,72,72,85,79,80,82,57
37,Male,36,55,100,83,52,33,10,5,16,51
16,Male,82,93,43,40,35,42,67,96,4,2
31,Female,90,18,68,43,98,85,37,89,84,76
20,Male,11,33,51,32,96,63,92,4,69,92
34,Female,34,33,34,37,99,42,51,75,91,68
32,Male,60,39,81,41,95,16,89,56,46,92
35,Male,49,32,83,25,78,43,83,43,68,3
39,Female,78,92,23,76,90,37,33,83,99,82
40,Male,4,96,51,49,4,38,24,83,86,91
18,Female,74,3,55,84,97,4,15,83,69,86
24,Male,83,1,65,33,99,60,80,81,62,53
24,Male,83,41,15,47,100,73,82,44,75,45
15,Female,98,20,47,89,98,44,6,78,87,80
18,Male,84,91,66,43,67,56,47,65,61,9
20,Male,4,14,93,37,85,10,77,83,38,58
27,Male,82,20,72,53,73,39,80,40,75,92
18,Female,85,51,57,85,95,23,28,4,82,95
24,Male,52,60,44,2,84,44,94,22,24,73
17,Female,44,28,42,45,75,15,31,30,12,83
18,Female,78,95,70,30,79,30,2,13,94,94
34,Female,30,100,53,44,88,12,90,73,91,54
32,Female,41,47,35,55,87,83,53,78,88,19
25,Female,82,99,7,79,79,44,100,9,98,78
36,Male,70,71,29,43,53,23,38,32,7,52
37,Male,20,12,49,70,66,5,32,26,17,39
30,Male,85,24,83,38,74,61,100,58,58,77
26,Male,64,100,88,8,89,21,95,10,34,68
18,Female,98,38,8,73,81,40,21,44,80,96
33,Female,92,39,84,99,92,49,3,90,94,48
35,Female,80,10,56,45,89,3,72,95,94,91
22,Male,52,32,67,48,71,43,83,1,62,43
24,Male,86,21,83,4,92,26,73,35,100,72
22,Female,75,8,66,23,87,20,6,12,45,74
20,Female,85,60,6,72,84,74,75,88,72,85
22,Male,50,66,50,13,93,91,79,21,56,41
32,Male,21,76,90,60,76,68,86,44,55,36
35,Male,8,53,89,72,83,5,77,73,20,92
20,Male,95,46,21,13,79,21,94,99,5,22
29,Male,85,66,100,37,70,66,80,94,48,80
40,Male,68,31,75,75,79,61,50,35,18,76
31,Male,38,34,73,69,85,31,82,73,51,8
34,Female,81,28,86,33,91,48,86,75,70,80
33,Female,20,84,1,59,87,5,33,100,98,44
31,Female,11,45,13,58,99,39,70,81,70,83
37,Female,53,65,65,91,92,82,32,90,86,4
17,Male,98,81,68,87,66,9,23,69,67,15
29,Male,33,89,70,88,90,73,72,53,49,35
34,Female,91,42,96,78,78,99,73,89,70,10
40,Male,70,54,53,37,40,4,27,34,15,85
33,Female,47,9,97,77,77,59,80,85,71,9
21,Male,38,69,64,40,98,23,86,74,18,89
32,Female,84,62,39,22,95,98,64,89,92,52
32,Male,68,84,76,17,96,54,90,62,86,7
34,Female,6,54,56,40,80,17,99,90,98,33
18,Male,80,14,86,72,81,74,77,33,69,10
24,Female,94,84,32,95,92,51,16,24,44,100
22,Female,87,38,20,66,86,36,19,45,60,89
26,Female,21,30,47,9,74,51,34,49,74,70
38,Male,57,92,59,11,35,35,20,2,85,81
38,Female,75,14,42,98,87,62,90,78,95,90
17,Male,25,20,76,25,91,28,26,57,1,63
24,Male,5,23,39,48,99,74,83,24,85,40
30,Female,97,15,65,54,70,23,6,88,78,74
37,Female,7,26,39,49,96,31,36,81,99,72
28,Female,76,5,96,9,71,39,15,28,81,74
34,Female,8,81,49,48,91,64,39,95,92,29
27,Male,73,17,76,56,100,36,73,53,36,77
27,Male,51,25,96,45,78,76,93,43,46,97
25,Female,78,99,100,54,70,58,5,37,75,79
23,Female,87,56,20,87,79,49,13,79,100,77
16,Male,65,45,14,49,92,5,49,37,15,23
20,Male,88,47,48,19,76,53,75,53,49,46
17,Female,7,73,74,26,75,47,14,24,69,94
18,Male,80,96,39,93,71,75,44,68,12,79
17,Male,14,4,87,71,70,81,73,34,55,12
32,Female,42,70,78,10,93,12,69,78,70,45
32,Male,68,69,94,25,88,96,84,77,24,84
37,Male,52,21,87,74,14,78,98,33,46,85
36,Male,95,18,25,74,32,11,100,12,84,77
35,Female,93,59,74,35,74,84,83,90,97,91
19,Female,75,48,23,63,72,7,98,34,1,80
15,Male,60,73,13,87,55,59,26,56,45,65
19,Male,77,54,24,70,95,71,57,1,89,92
17,Female,88,71,46,14,89,34,84,20,8,89
31,Female,59,69,14,46,85,92,19,100,82,55
39,Female,32,63,35,50,77,82,59,98,92,30
18,Male,27,19,43,33,27,65,39,80,52,11
36,Female,84,34,7,57,94,96,12,85,98,10
31,Female,18,38,64,18,96,48,19,97,100,32
27,Female,9,23,40,100,74,46,5,47,84,96
21,Male,63,77,91,43,70,66,94,86,79,75
32,Male,61,53,78,87,81,79,82,15,41,13
40,Male,84,10,73,43,47,86,93,70,53,85
32,Female,96,70,91,86,89,92,81,91,82,49
23,Male,82,37,11,40,77,10,71,48,96,1
31,Female,38,33,14,76,80,14,37,93,86,49
15,Male,44,39,28,11,35,54,22,4,55,64
29,Female,89,11,65,85,99,70,51,71,81,98
27,Female,29,98,45,69,79,87,34,14,86,71
40,Male,37,83,87,3,43,10,16,83,49,79
35,Female,4,6,17,72,77,61,92,85,72,79
24,Female,76,52,87,1,100,5,64,62,77,98
37,Male,61,39,67,51,36,97,37,23,30,61
15,Male,44,17,48,55,64,70,14,12,14,56
16,Male,45,46,34,58,57,43,99,41,27,10
27,Male,31,66,100,100,89,6,73,79,89,62
35,Female,58,65,77,61,72,54,51,84,94,77
15,Male,93,6,100,67,100,63,67,83,86,72
39,Male,23,95,49,52,5,81,72,41,95,25
38,Female,94,89,28,60,97,2,58,79,90,40
33,Male,21,62,88,83,80,59,85,87,74,90
29,Female,69,31,72,54,95,33,15,5,88,71
35,Female,60,36,20,90,99,29,43,75,86,26
32,Female,22,61,74,46,72,37,42,73,76,19
23,Male,76,68,87,96,72,51,93,81,80,25
19,Male,21,84,11,26,6,96,39,65,82,85
22,Male,29,57,18,63,83,90,80,38,98,22
19,Female,89,39,14,77,73,67,10,62,1,75
25,Male,84,1,6,78,91,84,71,37,96,41
30,Female,56,41,21,28,84,24,99,81,88,99
38,Female,99,35,78,78,94,14,52,78,95,79
31,Female,1,80,88,32,83,74,78,74,99,48
37,Female,49,69,61,86,96,93,28,81,77,65
30,Male,5,10,92,11,94,68,74,78,87,74
20,Female,80,21,50,80,94,52,100,61,41,71
17,Female,14,79,12,30,77,65,98,72,56,77
19,Male,73,51,11,89,43,53,30,16,18,49
24,Male,78,30,19,19,71,32,91,82,65,52
17,Male,92,13,49,73,57,34,83,19,2,43
35,Male,38,68,93,66,96,76,87,96,72,10
34,Female,36,53,3,87,92,85,22,74,96,3
35,Male,73,38,87,67,74,2,74,54,77,83
31,Male,49,30,87,72,71,64,80,63,53,66
34,Male,12,26,97,49,82,82,80,4,28,42
15,Male,70,47,59,88,70,16,69,8,32,5
30,Male,81,92,73,9,88,57,81,93,36,24
25,Male,82,7,70,49,71,64,92,14,14,39
28,Female,68,62,77,10,77,54,54,20,79,74
35,Female,59,61,19,63,96,44,62,87,77,92
29,Male,49,93,73,3,86,82,74,22,7,63
33,Female,4,12,56,42,85,81,50,77,77,41
35,Male,66,65,79,22,94,92,85,54,66,3
33,Male,88,4,96,38,87,74,92,23,43,60
30,Female,30,93,97,36,80,40,74,95,91,90
34,Male,50,45,80,61,90,93,75,87,74,80
22,Female,93,74,18,97,80,100,45,51,72,74
16,Male,82,40,89,25,23,89,66,59,27,22
35,Female,56,86,93,75,85,88,92,86,94,2
29,Female,79,70,1,74,94,72,79,11,81,95
22,Female,75,5,10,40,87,64,65,91,56,80
39,Male,48,41,100,20,26,19,8,43,37,20
25,Female,84,13,15,61,99,21,90,51,71,79
34,Male,36,79,83,55,84,85,98,85,75,20
22,Male,95,38,30,92,100,75,77,20,85,79
21,Male,91,4,32,12,97,80,89,74,74,7
31,Male,29,77,80,28,95,77,81,28,75,64
30,Male,90,25,86,72,88,63,88,27,89,38
40,Female,50,3,46,78,73,13,56,93,72,93
39,Female,100,32,31,68,70,6,56,95,93,77
33,Male,97,77,75,15,96,31,71,49,35,100
35,Male,90,26,89,79,94,51,86,51,21,79
21,Female,83,15,79,44,78,37,13,55,97,96
20,Male,37,32,12,91,74,44,88,38,42,14
40,Female,49,28,53,63,83,55,100,89,97,84
15,Male,82,16,39,86,21,4,94,73,30,52
26,Male,51,26,72,80,70,53,70,82,91,19
26,Male,47,51,100,51,77,21,93,60,3,11
27,Female,5,32,84,99,71,33,35,15,94,99
17,Female,48,5,57,58,71,29,69,78,94,94
22,Female,72,32,77,62,95,45,92,29,12,75
35,Female,25,62,46,2,80,19,14,97,98,56
19,Female,72,15,30,65,87,88,3,68,41,72
22,Male,96,18,62,74,84,67,84,41,6,27
37,Male,24,72,71,100,41,50,25,73,78,50
29,Male,11,57,88,55,85,56,73,75,47,52
39,Female,35,74,30,61,98,43,84,73,73,54
23,Female,82,12,62,15,77,96,35,5,65,80
39,Female,67,72,99,60,89,9,57,79,79,72
34,Male,17,36,84,27,74,69,73,91,61,22
23,Male,3,53,100,42,85,35,88,78,2,1
34,Male,4,97,78,79,98,60,87,82,20,33
26,Female,38,41,47,80,71,96,13,23,74,87
30,Male,65,22,93,63,76,43,85,68,67,46
23,Male,15,53,21,14,86,42,82,66,14,28
18,Female,76,45,83,60,91,43,58,65,58,88
23,Female,82,35,85,25,81,51,85,26,44,73
23,Male,46,100,69,21,95,14,74,21,9,39
25,Female,91,49,42,10,90,79,40,98,70,95
17,Female,68,59,31,45,93,79,95,70,8,81
35,Female,21,56,90,72,80,51,69,93,71,33
35,Female,76,26,2,28,78,93,64,73,76,39
26,Female,33,51,68,23,71,38,76,20,99,87
20,Male,75,51,27,74,93,54,83,39,76,56
32,Male,92,91,91,34,94,51,75,56,10,36
15,Male,97,44,41,44,36,99,26,7,73,8
17,Male,24,87,52,10,45,55,68,12,78,56
16,Female,72,16,29,51,70,25,33,40,70,89
35,Male,95,78,70,93,83,2,96,78,22,27
25,Female,80,54,94,6,78,69,16,62,95,87
28,Male,29,26,88,18,83,61,89,59,89,40
36,Female,39,45,77,53,79,18,6,73,86,91
20,Male,12,37,3,53,70,79,93,29,67,42
38,Female,53,82,45,39,87,72,42,91,70,20
18,Female,79,96,98,81,76,17,32,34,58,79
32,Female,26,39,25,96,93,82,37,83,97,87
17,Male,57,64,4,34,35,63,46,47,10,68
33,Male,50,80,72,28,92,66,80,83,60,40
25,Female,90,56,23,32,70,68,73,79,91,95
31,Male,67,69,71,70,71,82,75,99,26,29
27,Male,10,86,77,6,71,28,90,81,8,52
38,Male,46,35,65,80,75,36,92,18,70,1
38,Male,64,71,82,69,53,99,30,51,59,43
20,Male,67,95,9,8,99,70,75,84,87,2
30,Female,50,45,46,36,79,34,82,84,99,100
27,Female,39,56,15,48,80,32,13,57,100,75
15,Male,4,49,42,49,99,49,11,1,73,91
25,Male,53,42,41,52,82,33,73,78,18,14
18,Female,76,69,97,24,84,38,26,10,7,75
37,Female,1,32,33,31,75,79,20,73,80,58
39,Female,87,97,3,25,73,1,75,99,84,42
28,Male,44,10,86,50,90,84,81,7,60,71
34,Male,70,70,70,45,89,26,94,86,81,99
24,Female,73,44,31,83,99,47,20,38,54,75
34,Female,64,9,66,7,72,5,43,88,90,17
35,Male,49,63,88,100,98,91,77,88,42,42
16,Female,15,78,69,75,79,71,97,61,83,73
24,Male,79,82,28,15,85,83,92,36,62,36
20,Female,82,47,27,61,90,9,62,71,69,94
17,Male,81,73,45,48,94,70,2,81,69,26
33,Female,25,59,23,17,100,96,45,91,86,93
40,Female,92,41,29,17,94,23,30,93,86,4
29,Male,6,77,95,43,91,32,79,94,25,35
23,Female,87,80,7,44,82,70,94,33,54,71
16,Female,35,36,19,38,75,42,5,67,2,83
36,Male,27,97,80,78,19,52,37,11,10,38
39,Male,29,46,35,35,19,71,96,95,92,78
31,Female,28,41,9,11,79,27,76,96,90,97
25,Male,12,72,41,87,92,51,82,10,70,97
15,Male,47,7,52,26,93,68,71,28,14,18
24,Female,99,72,35,87,95,51,3,67,42,89
16,Male,86,22,29,54,89,66,46,87,30,91
35,Male,66,59,87,76,96,58,92,67,49,23
19,Female,70,51,41,42,96,87,84,45,39,89
25,Male,54,40,6,32,74,36,75,49,96,18
27,Male,53,51,73,7,79,78,83,54,39,14
26,Female,96,76,57,38,86,4,38,44,78,72
29,Male,30,93,71,58,83,17,85,46,9,42
27,Female,97,6,45,39,94,47,19,43,94,85
22,Male,90,50,45,33,70,72,93,10,60,78
40,Male,93,64,100,91,9,75,32,66,4,67
35,Male,79,40,96,9,84,53,81,15,17,68
15,Female,77,48,64,85,99,83,38,47,84,82
18,Female,87,45,13,7,90,2,2,11,91,79
29,Female,64,98,26,23,83,24,45,28,94,98
27,Male,94,75,70,29,71,48,77,41,55,30
20,Female,96,81,89,27,99,71,29,93,87,92
29,Male,82,46,71,37,86,24,78,10,21,87
15,Male,58,45,34,75,80,88,66,60,32,21
24,Female,96,92,80,52,85,17,10,79,57,92
23,Male,85,31,34,91,94,27,86,14,83,71
33,Female,88,55,42,75,74,13,21,78,93,95
40,Female,83,95,64,64,87,92,12,83,70,36
16,Female,3,55,88,15,93,61,44,79,37,97
37,Male,31,87,67,44,35,71,82,50,55,59
31,Female,13,32,22,77,70,66,27,91,81,5
40,Female,87,89,83,25,89,54,70,93,70,72
31,Male,32,54,98,7,99,29,70,59,92,86
18,Male,55,27,75,75,5,9,77,88,49,80
37,Female,12,2,59,41,94,7,46,70,83,17
40,Male,63,72,80,79,77,22,88,29,55,95
39,Female,76,91,96,9,75,67,93,78,97,70
29,Female,74,38,14,22,84,58,87,42,86,93
26,Male,74,28,74,79,70,20,82,49,75,35
18,Female,93,12,39,4,80,37,94,72,100,93
36,Female,93,49,93,61,94,22,36,73,100,36
30,Female,24,25,85,19,88,36,21,75,71,94
32,Male,43,59,89,65,75,11,87,1,59,74
34,Male,3,69,93,55,100,57,73,42,86,48
39,Female,51,95,61,94,73,8,4,100,84,83
37,Male,94,6,21,31,52,10,77,52,91,30
38,Female,13,5,42,73,75,67,4,72,79,77
30,Female,43,61,31,49,88,20,42,79,97,86
16,Male,4,88,39,90,20,78,76,12,39,97
39,Male,23,87,51,40,80,78,25,28,38,83
31,Female,57,45,87,61,91,76,92,87,92,24
25,Female,90,35,62,99,96,68,46,8,75,92
19,Male,21,44,82,3,48,49,68,83,26,90
37,Female,79,86,79,78,79,9,21,70,81,70
16,Female,2,88,89,67,77,35,45,92,60,89
31,Male,59,9,93,96,99,37,93,91,87,29
26,Male,68,39,82,39,78,8,92,32,14,41
36,Female,86,44,6,77,95,13,95,71,87,92
23,Male,23,89,7,84,88,15,81,68,44,67
25,Male,7,32,27,59,70,97,83,56,40,25
21,Female,91,70,14,31,76,66,12,30,85,86
17,Male,96,34,84,86,59,94,2,99,64,76
25,Male,56,55,59,50,85,95,87,83,82,19
19,Male,35,71,19,65,32,45,35,45,84,21
40,Male,49,100,96,92,64,52,32,53,41,80
25,Female,92,2,92,27,98,64,53,97,90,82
31,Male,13,52,92,27,71,75,75,61,99,100
39,Female,34,12,61,3,73,95,52,86,91,70
19,Female,88,27,53,45,98,81,99,37,34,88
19,Female,71,28,72,3,98,91,34,35,16,100
40,Male,23,96,33,84,58,69,53,94,10,14
17,Male,56,30,46,26,97,83,69,2,16,82
32,Female,96,58,50,60,85,42,15,88,92,82
27,Female,46,56,91,1,73,77,58,89,83,96
24,Male,68,78,87,33,83,51,95,99,57,81
23,Male,22,77,18,93,71,47,75,62,75,81
33,Female,3,59,44,96,95,86,92,90,95,5
15,Female,19,37,33,42,98,33,55,98,93,97
16,Male,63,34,52,73,35,53,44,82,53,9
16,Female,13,5,51,26,98,78,95,58,5,99
30,Male,84,74,93,29,85,85,70,19,54,34
28,Female,13,74,24,55,76,67,49,60,71,75
30,Female,16,52,82,25,99,84,99,93,93,75
28,Female,91,23,58,85,71,72,81,9,85,79
21,Female,72,12,76,24,82,17,96,77,15,95
25,Female,83,39,4,2,85,78,9,34,81,96
39,Male,98,61,61,18,89,34,71,52,53,69
30,Male,84,74,77,68,72,32,84,28,55,19
16,Male,83,46,30,19,9,72,100,1,47,45
26,Male,5,44,76,91,81,29,97,62,72,81
22,Male,75,59,36,26,97,28,86,73,70,90
37,Male,75,22,76,94,47,83,18,80,36,94
28,Female,45,67,71,88,79,91,20,6,94,87
32,Male,84,11,81,64,85,60,99,82,85,6
37,Female,66,26,33,98,96,43,27,75,79,46
24,Female,100,66,68,17,87,53,3,100,55,91
24,Male,45,17,56,38,88,44,83,1,82,100
37,Female,80,75,36,31,86,67,82,73,73,89
17,Male,63,5,27,29,67,26,40,64,29,42
34,Male,71,55,100,91,96,99,76,78,33,42
33,Male,29,29,76,27,81,24,86,79,45,23
37,Female,38,38,62,81,93,33,97,75,82,54
19,Male,94,9,93,66,24,32,49,28,3,48
23,Female,84,85,75,45,97,66,87,89,13,100
31,Male,22,58,99,35,79,14,91,94,21,26
19,Male,4,71,47,52,65,32,55,81,72,31
30,Female,10,87,82,4,98,22,63,93,82,97
39,Male,62,2,5,31,26,54,78,1,93,5
27,Female,76,47,27,35,82,7,79,63,91,78
26,Female,41,72,22,83,98,79,95,85,98,85
39,Male,33,26,66,90,39,1,83,26,12,79
33,Male,3,64,94,86,90,12,80,88,100,26
17,Male,75,6,70,25,88,16,23,50,16,71
39,Female,34,80,93,59,74,59,29,77,91,43
20,Male,8,91,71,19,86,42,86,78,55,14
35,Male,77,65,93,82,87,61,88,29,51,31
36,Male,96,94,88,18,45,85,94,85,86,37
26,Female,28,72,45,90,83,55,57,18,95,97
39,Male,55,35,83,88,75,23,35,27,85,77
38,Male,24,98,9,63,86,52,42,55,45,26
38,Female,67,99,2,72,88,51,37,89,87,76
26,Male,37,7,78,42,73,35,93,37,28,40
18,Female,71,42,95,59,89,25,64,97,85,86
20,Male,56,7,17,36,83,68,80,54,35,13
38,Female,58,3,59,7,95,9,68,88,97,23
19,Female,76,70,92,69,76,64,87,19,63,99
39,Male,30,20,87,11,95,77,65,26,9,63
22,Female,94,86,10,79,95,76,96,90,34,89
17,Female,77,37,82,93,79,42,78,45,20,100
36,Female,60,49,79,74,97,60,32,96,95,64
15,Female,63,20,3,51,70,18,21,70,11,74
39,Male,18,11,57,95,54,14,65,15,61,29
19,Male,38,66,69,60,52,29,62,25,98,10
18,Male,67,42,58,82,15,37,89,65,15,9
20,Male,28,84,30,20,74,89,88,31,65,74
24,Female,72,73,55,37,82,78,28,29,72,84
29,Male,21,10,80,52,76,55,86,14,68,48
28,Male,28,19,86,91,78,62,85,77,7,29
38,Male,77,36,79,53,51,63,38,23,97,84
17,Female,10,22,66,22,76,6,39,55,12,77
34,Male,34,48,97,89,95,75,79,58,43,64
30,Female,92,50,12,82,82,62,67,76,90,90
32,Female,86,27,11,7,79,54,2,99,81,29
36,Male,42,21,27,56,98,22,93,29,75,63
18,Male,4,84,81,30,27,92,45,20,60,74
26,Female,82,75,55,58,82,52,43,45,85,82
25,Male,51,43,84,67,84,3,97,38,27,41
27,Male,30,97,94,45,71,55,96,69,12,55
30,Male,38,71,81,88,72,24,80,23,79,16
39,Male,35,2,72,33,50,49,66,76,88,87
37,Male,85,70,76,59,88,34,56,62,9,64
21,Male,65,100,82,73,93,56,90,41,75,92
40,Male,98,3,91,85,19,14,52,44,48,64
29,Female,19,99,59,85,100,15,86,31,100,79
35,Male,93,82,72,19,84,6,95,53,67,75
37,Female,100,38,26,93,96,59,89,87,84,46
32,Male,21,5,78,42,76,85,97,22,61,72
33,Male,41,14,95,13,74,40,79,86,84,97
28,Female,30,66,60,37,93,43,46,29,76,88
15,Female,47,3,40,11,97,93,47,97,70,76
22,Female,90,84,60,53,93,59,52,75,62,77
25,Male,91,95,99,45,96,58,74,1,46,38
16,Male,14,85,85,35,56,66,35,18,76,35
23,Male,47,74,77,60,86,74,70,5,75,71
35,Male,22,6,99,100,70,85,83,30,5,85
18,Female,99,64,95,67,79,7,5,10,97,94
29,Female,76,17,59,35,86,90,91,86,83,86
21,Male,10,69,44,99,82,13,72,55,86,70
32,Male,32,62,73,72,91,69,70,53,6,8
18,Male,66,91,85,80,82,30,27,14,25,73
29,Female,52,38,94,21,75,98,63,92,78,82
22,Male,66,54,46,89,96,54,95,70,56,67
36,Male,7,42,95,81,69,76,10,18,12,37
28,Male,87,64,81,14,75,58,81,5,87,78
29,Female,57,25,30,72,76,46,25,44,97,75
15,Female,25,6,99,79,99,79,55,85,75,82
37,Female,55,76,12,70,79,58,51,100,80,68
29,Male,11,45,96,28,74,75,87,75,68,49
24,Male,54,65,73,71,71,99,70,88,24,37
30,Female,8,62,42,68,89,72,91,86,79,75
17,Female,3,32,11,1,79,61,12,8,90,76
25,Male,88,32,10,19,79,38,76,72,27,7
26,Male,55,64,81,69,98,79,75,71,54,57
20,Female,90,6,75,48,90,5,19,75,23,94
37,Male,98,20,31,93,100,17,45,96,83,40
25,Male,63,59,23,3,96,88,96,71,68,11
15,Female,18,36,40,45,89,66,24,35,20,74
40,Female,29,49,41,15,83,96,70,72,72,29
37,Female,38,93,9,74,94,72,91,82,76,22
39,Female,82,59,11,11,79,33,88,98,70,88
24,Female,74,18,82,22,92,55,37,12,19,70
18,Male,33,13,96,44,56,86,77,77,45,81
40,Male,7,52,20,37,87,1,47,8,51,20
26,Female,52,23,78,64,70,94,42,75,73,78
36,Male,94,78,30,23,24,24,37,63,60,27
32,Male,27,88,76,86,86,50,73,85,56,83
27,Male,63,89,77,15,75,58,93,25,43,12
17,Female,17,57,10,86,84,40,73,8,48,87
26,Male,87,15,89,51,93,63,81,57,30,35
17,Male,53,39,48,40,51,48,15,69,18,17
16,Male,24,47,46,90,43,65,49,9,48,50
36,Female,83,46,2,60,96,65,28,82,70,16
19,Male,66,15,54,61,17,34,91,67,91,90
29,Female,100,84,89,7,80,66,26,93,85,84
19,Male,75,11,53,29,63,54,47,9,92,11
36,Male,11,85,3,17,45,71,61,28,59,37
37,Female,12,92,64,2,74,76,31,72,78,44
24,Female,100,74,77,10,71,9,60,59,39,97
18,Male,94,15,46,83,74,10,79,48,23,29
20,Female,89,85,83,40,89,59,41,80,72,74
39,Male,60,5,65,52,10,52,84,92,34,67
22,Female,87,69,11,89,88,33,2,93,3,74
20,Male,93,23,25,96,92,14,93,55,5,47
16,Female,64,77,42,19,92,23,73,27,37,72
19,Female,76,39,93,68,96,100,53,60,72,91
40,Male,18,10,65,70,26,64,17,52,97,24
25,Female,88,57,30,78,77,1,62,42,96,99
36,Male,7,17,87,20,8,64,55,5,11,24
27,Male,89,66,91,44,99,78,95,13,64,73
36,Male,84,36,99,58,58,55,80,22,64,19
35,Female,90,68,78,46,80,69,46,73,80,46
33,Female,53,3,31,82,80,16,88,81,84,46
22,Male,94,2,50,90,85,82,74,31,26,43
32,Female,40,42,96,43,78,77,98,83,85,35
31,Female,77,6,86,54,74,11,53,94,100,18
30,Female,36,35,65,48,77,62,59,93,93,98
38,Female,4,60,25,15,89,65,48,75,79,84
25,Female,86,37,14,27,96,68,37,30,86,73
34,Male,80,4,80,25,73,56,87,32,59,72
19,Female,94,47,28,91,89,71,86,28,79,75
15,Female,67,40,91,6,82,22,27,65,51,84
31,Female,36,60,97,87,92,84,37,79,84,9
38,Male,45,82,16,25,13,6,68,71,47,24
20,Female,76,53,20,82,83,79,28,74,12,77
24,Male,47,49,83,26,77,43,96,11,19,83
18,Female,91,99,50,96,86,97,77,72,6,70
36,Female,44,16,14,76,86,62,27,74,90,52
